wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5525.712,64.54358,113.2658,4.56E+10,1.81E+10,3.16E+10,1.95E+10,5.58E+10,0.1703546,0.008293412,0.2595487,2.480014,2691.083,4722.415,1.754862,16.42799,4.577792
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5525.8644,65.77775,114.7536,4.34E+10,1.73E+10,2.96E+10,1.80E+10,5.26E+10,0.1744848,0.006556018,0.2553234,2.464542,2656.145,4633.864,1.744576,15.74218,4.606975
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.0168,66.1705,116.7243,4.19E+10,1.66E+10,2.95E+10,1.84E+10,5.16E+10,0.1734214,0.004738163,0.2632076,2.447957,2611.317,4606.288,1.763988,15.9622,4.648401
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.1692,66.6625,118.613,4.09E+10,1.61E+10,2.96E+10,1.88E+10,5.11E+10,0.169144,0.00391783,0.2691454,2.438462,2569.73,4572.297,1.779302,16.01403,4.688104
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.3216,66.62724,119.2616,4.09E+10,1.61E+10,3.01E+10,1.93E+10,5.15E+10,0.1645326,0.005463773,0.2731416,2.442493,2555.728,4574.706,1.789984,16.42572,4.710887
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.474,66.45467,119.2259,4.09E+10,1.60E+10,3.02E+10,1.95E+10,5.16E+10,0.160735,0.006078995,0.2746497,2.450653,2556.493,4586.586,1.794093,16.6188,4.72535
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.6264,66.18291,118.8625,4.11E+10,1.61E+10,3.05E+10,1.97E+10,5.19E+10,0.1550577,0.009851587,0.275332,2.451319,2564.309,4605.422,1.79597,17.15229,4.772877
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.7788,65.92225,118.6086,4.12E+10,1.62E+10,3.08E+10,2.00E+10,5.23E+10,0.1499716,0.01470689,0.2765053,2.447337,2569.798,4623.632,1.79922,18.0749,4.815164
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5526.9312,65.98988,118.1681,4.14E+10,1.62E+10,3.04E+10,1.96E+10,5.21E+10,0.1482293,0.01835511,0.2734059,2.434735,2579.379,4618.891,1.7907,18.59974,4.867711
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.0836,65.49889,117.847,4.15E+10,1.63E+10,3.09E+10,2.01E+10,5.26E+10,0.152625,0.01861562,0.2765052,2.435106,2586.406,4653.527,1.799224,18.36353,4.865812
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.236,65.61434,117.5458,4.16E+10,1.63E+10,3.07E+10,1.98E+10,5.25E+10,0.153772,0.01696602,0.2736873,2.439174,2593.033,4645.327,1.791466,18.17671,4.842485
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.3884,65.45741,117.6234,4.24E+10,1.66E+10,3.15E+10,2.04E+10,5.36E+10,0.1437212,0.01837318,0.275685,2.454479,2591.321,4656.465,1.796946,18.61392,4.794457
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.5408,65.28458,117.9632,4.20E+10,1.64E+10,3.17E+10,2.08E+10,5.36E+10,0.1272683,0.01892257,0.2792397,2.456111,2583.857,4668.792,1.806909,21.24105,4.804153
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.6932,65.2548,117.6595,4.18E+10,1.63E+10,3.14E+10,2.05E+10,5.31E+10,0.1094352,0.01778094,0.2778852,2.451079,2590.526,4670.92,1.803079,22.9999,4.881889
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.8456,64.58926,117.5742,4.22E+10,1.64E+10,3.26E+10,2.16E+10,5.45E+10,0.09482097,0.01782191,0.2838852,2.451905,2592.405,4719.076,1.820346,23.5757,4.971224
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5527.998,62.43959,116.3109,4.36E+10,1.68E+10,3.59E+10,2.47E+10,5.84E+10,0.09515751,0.01199393,0.2975519,2.473106,2620.579,4881.794,1.862846,22.3058,5.001943
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5528.1504,61.17942,113.1134,4.77E+10,1.84E+10,3.84E+10,2.61E+10,6.30E+10,0.098882,0.00443972,0.2932383,2.505925,2694.742,4982.157,1.848865,20.76556,4.922215
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5528.3028,60.46661,110.8154,4.97E+10,1.93E+10,3.91E+10,2.62E+10,6.48E+10,0.1030502,0.000188732,0.2880095,2.54327,2750.572,5040.828,1.832662,19.82235,4.826685
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5528.4552,60.2594,109.3085,5.15E+10,2.01E+10,3.93E+10,2.59E+10,6.61E+10,0.1062911,2.99E-06,0.2816966,2.557618,2788.46,5058.135,1.813964,19.39794,4.753007
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5528.6076,60.48563,107.2389,5.26E+10,2.07E+10,3.75E+10,2.37E+10,6.52E+10,0.1084138,2.80E-06,0.2666892,2.554085,2842.301,5039.217,1.772972,19.21368,4.785262
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5528.76,60.27525,106.9578,5.20E+10,2.05E+10,3.73E+10,2.36E+10,6.47E+10,0.1139292,2.79E-06,0.2673135,2.541493,2849.722,5056.806,1.77449,18.51244,4.848646
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5528.9124,60.3695,107.2207,5.17E+10,2.04E+10,3.71E+10,2.35E+10,6.43E+10,0.115944,0.001527755,0.267921,2.537817,2842.735,5048.908,1.776074,17.84502,4.930098
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.0648,60.52787,107.6472,5.18E+10,2.04E+10,3.74E+10,2.38E+10,6.46E+10,0.1143168,0.001604171,0.2688361,2.547892,2831.473,5035.698,1.778474,17.79477,4.978042
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.2172,60.26717,108.0045,5.21E+10,2.05E+10,3.84E+10,2.48E+10,6.57E+10,0.1079564,7.56E-05,0.2739164,2.552034,2822.105,5057.484,1.792098,18.32388,4.979697
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.3696,59.87222,107.6915,5.20E+10,2.04E+10,3.88E+10,2.52E+10,6.60E+10,0.0942755,2.80E-06,0.2763145,2.552471,2830.308,5090.853,1.798691,18.1753,4.940705
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.522,59.51618,106.8057,5.31E+10,2.08E+10,3.93E+10,2.54E+10,6.71E+10,0.09360337,2.80E-06,0.2748215,2.55966,2853.788,5121.305,1.794565,18.64234,4.844677
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.6744,58.99158,105.8437,5.45E+10,2.14E+10,4.03E+10,2.61E+10,6.88E+10,0.08790443,2.80E-06,0.2746953,2.571316,2879.728,5166.858,1.794218,18.41581,4.745923
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.8268,58.03994,105.1228,5.62E+10,2.19E+10,4.27E+10,2.81E+10,7.19E+10,0.08367316,0.000112484,0.280748,2.592871,2899.471,5251.621,1.811229,18.27112,4.69858
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5529.9792,57.8076,103.8879,5.73E+10,2.24E+10,4.26E+10,2.76E+10,7.25E+10,0.08409391,0.000448318,0.2757469,2.600334,2933.951,5272.666,1.79713,16.61615,4.682981
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5530.1316,58.20984,103.3517,5.76E+10,2.27E+10,4.13E+10,2.62E+10,7.16E+10,0.08748224,0.00112811,0.2676939,2.59443,2949.157,5236.241,1.775509,14.95909,4.714757
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5530.284,58.92419,103.4468,5.64E+10,2.24E+10,3.92E+10,2.42E+10,6.90E+10,0.09428851,0.000286443,0.2598524,2.573942,2946.443,5172.783,1.755601,14.40206,4.77054
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5530.4364,59.44168,104.0743,5.55E+10,2.21E+10,3.82E+10,2.35E+10,6.76E+10,0.1028557,0.000447463,0.257931,2.553043,2928.682,5127.731,1.750865,13.50955,4.851128
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5530.5888,60.0337,105.8071,5.33E+10,2.11E+10,3.74E+10,2.33E+10,6.55E+10,0.1136589,0.003531815,0.2626077,2.541649,2880.752,5077.172,1.762456,13.19767,4.865917
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5530.7412,61.00185,107.3353,5.15E+10,2.04E+10,3.60E+10,2.24E+10,6.32E+10,0.1257375,0.009257679,0.2614497,2.536539,2839.726,4996.63,1.759544,12.81692,4.813111
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5530.8936,61.74902,109.0582,5.01E+10,1.98E+10,3.54E+10,2.22E+10,6.18E+10,0.1364229,0.01497622,0.2640698,2.539202,2794.871,4936.144,1.766149,13.79809,4.767485
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.046,62.14555,110.6971,4.89E+10,1.93E+10,3.54E+10,2.26E+10,6.11E+10,0.138986,0.01560861,0.2698827,2.531368,2753.486,4904.624,1.781252,14.79265,4.748753
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.1984,62.31638,111.1712,4.83E+10,1.90E+10,3.51E+10,2.25E+10,6.05E+10,0.1366781,0.01610932,0.2709138,2.520718,2741.719,4891.171,1.78398,14.84513,4.755371
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.3508,62.5228,112.3222,4.69E+10,1.84E+10,3.49E+10,2.26E+10,5.94E+10,0.1340994,0.01590862,0.2755198,2.503446,2713.635,4875.023,1.796498,14.72101,4.754836
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.5032,62.84245,112.916,4.59E+10,1.80E+10,3.41E+10,2.21E+10,5.81E+10,0.1340125,0.01580185,0.2756369,2.501776,2699.354,4850.23,1.796811,14.19899,4.799602
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.6556,63.44457,113.4491,4.64E+10,1.82E+10,3.40E+10,2.18E+10,5.83E+10,0.1372069,0.0183312,0.2724704,2.508235,2686.67,4804.213,1.788165,13.64875,4.824656
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.808,63.82125,113.7968,4.61E+10,1.81E+10,3.35E+10,2.14E+10,5.77E+10,0.1407645,0.01768973,0.2705666,2.50463,2678.461,4775.846,1.783056,13.29892,4.839757
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5531.9604,64.2226,114.2753,4.51E+10,1.78E+10,3.26E+10,2.07E+10,5.63E+10,0.1421423,0.01293414,0.2691741,2.496274,2667.244,4746.002,1.779365,13.49248,4.791967
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5532.1128,64.2592,114.4143,4.47E+10,1.76E+10,3.23E+10,2.06E+10,5.58E+10,0.1381996,0.006461206,0.2696091,2.482228,2664.002,4743.29,1.780512,14.0232,4.763017
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5532.2652,64.20241,114.2693,4.47E+10,1.76E+10,3.23E+10,2.06E+10,5.58E+10,0.1280204,0.001111012,0.2693506,2.480817,2667.383,4747.486,1.779829,14.32167,4.770256
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5532.4176,64.07517,113.5448,4.55E+10,1.80E+10,3.25E+10,2.05E+10,5.64E+10,0.1131118,4.40E-05,0.266373,2.492091,2684.409,4756.914,1.772055,14.0831,4.849066
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5532.57,63.35212,113.0402,4.66E+10,1.83E+10,3.39E+10,2.17E+10,5.83E+10,0.09815346,2.80E-06,0.271038,2.511448,2696.389,4811.235,1.784323,14.24714,4.937334
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5532.7224,61.49699,111.8065,4.85E+10,1.89E+10,3.73E+10,2.47E+10,6.25E+10,0.08675078,2.80E-06,0.2831109,2.530133,2726.155,4956.546,1.818129,14.39292,5.00442
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5532.8748,60.16724,109.917,5.00E+10,1.94E+10,3.90E+10,2.60E+10,6.49E+10,0.08591364,2.80E-06,0.2860896,2.546678,2773.037,5065.982,1.826866,14.65332,5.090377
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.0272,59.54408,108.6864,5.22E+10,2.03E+10,4.06E+10,2.70E+10,6.76E+10,0.0948349,0.000296441,0.2855687,2.570625,2804.414,5118.918,1.825308,13.92453,5.158679
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.1796,58.79313,107.6831,5.36E+10,2.08E+10,4.21E+10,2.82E+10,6.98E+10,0.1043235,0.001485539,0.2876511,2.581606,2830.538,5184.319,1.831563,13.41728,5.146605
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.332,59.1543,106.9714,5.38E+10,2.10E+10,4.07E+10,2.67E+10,6.88E+10,0.1048089,0.001545614,0.2797367,2.577413,2849.366,5152.638,1.808353,13.04479,5.052664
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.4844,59.43502,107.0302,5.31E+10,2.08E+10,3.97E+10,2.58E+10,6.74E+10,0.1103053,0.00437498,0.2770693,2.559227,2847.796,5128.294,1.800794,12.54846,4.963141
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.6368,59.99337,107.4175,5.20E+10,2.04E+10,3.82E+10,2.46E+10,6.54E+10,0.1141442,0.007323786,0.2733296,2.548771,2837.528,5080.583,1.790494,12.29429,4.894266
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.7892,60.33475,109.0264,5.07E+10,1.98E+10,3.83E+10,2.51E+10,6.47E+10,0.1141188,0.009740259,0.2792743,2.543015,2795.682,5051.822,1.807021,12.69428,4.820259
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5533.9416,60.7144,109.6298,5.03E+10,1.96E+10,3.79E+10,2.48E+10,6.41E+10,0.1140523,0.01349769,0.2788026,2.538696,2780.269,5020.235,1.805665,13.07222,4.748882
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5534.094,60.84055,109.9268,5.03E+10,1.96E+10,3.79E+10,2.48E+10,6.41E+10,0.1173422,0.01829413,0.279204,2.54265,2772.754,5009.817,1.806802,12.99253,4.759146
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5534.2464,61.22171,110.4638,4.97E+10,1.94E+10,3.74E+10,2.44E+10,6.33E+10,0.125337,0.02030892,0.2783283,2.538393,2759.278,4978.635,1.804325,12.08652,4.792454
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5534.3988,61.84389,111.0374,4.81E+10,1.89E+10,3.57E+10,2.31E+10,6.08E+10,0.1359058,0.01742169,0.2751419,2.529445,2745.025,4928.561,1.79545,12.39161,4.758027
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5534.5512,62.95955,111.5357,4.74E+10,1.87E+10,3.38E+10,2.13E+10,5.88E+10,0.1462602,0.01104718,0.2661709,2.510368,2732.76,4841.278,1.771566,12.76552,4.627843
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5534.7036,64.03483,113.3091,4.58E+10,1.81E+10,3.25E+10,2.05E+10,5.67E+10,0.1530356,0.006241745,0.26538,2.487746,2690.019,4759.973,1.769493,13.11553,4.523538
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5534.856,64.47099,113.7477,4.53E+10,1.79E+10,3.19E+10,1.99E+10,5.58E+10,0.1453081,0.007530192,0.2633516,2.466173,2679.615,4727.716,1.764326,13.02289,4.508487
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.0084,64.79506,114.545,4.37E+10,1.73E+10,3.10E+10,1.94E+10,5.40E+10,0.1386426,0.01099595,0.2647196,2.449115,2660.97,4704.068,1.767803,12.08493,4.59279
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.1608,65.3689,115.1015,4.32E+10,1.71E+10,3.02E+10,1.88E+10,5.31E+10,0.1353588,0.01306857,0.2619516,2.446972,2648.1,4662.785,1.760803,12.55965,4.651752
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.3132,64.98814,114.9816,4.37E+10,1.73E+10,3.10E+10,1.95E+10,5.41E+10,0.1362671,0.01171715,0.265292,2.450373,2650.86,4690.096,1.769273,12.96167,4.672531
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.4656,64.53436,115.2668,4.35E+10,1.71E+10,3.18E+10,2.04E+10,5.46E+10,0.1413532,0.006488446,0.2717122,2.459525,2644.301,4723.076,1.786136,14.23368,4.640257
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.618,64.11046,115.5979,4.40E+10,1.72E+10,3.30E+10,2.15E+10,5.60E+10,0.1453831,0.008525043,0.2778906,2.464492,2636.728,4754.304,1.80311,13.92919,4.605205
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.7704,64.2437,115.19,4.44E+10,1.74E+10,3.28E+10,2.12E+10,5.61E+10,0.1464094,0.009200715,0.2742544,2.466663,2646.065,4744.436,1.793017,12.70032,4.572612
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5535.9228,65.12137,114.8878,4.38E+10,1.73E+10,3.08E+10,1.93E+10,5.40E+10,0.1478974,0.01034464,0.2632926,2.463864,2653.025,4680.535,1.764229,11.90434,4.53285
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.0752,65.82197,116.2242,4.29E+10,1.70E+10,3.03E+10,1.90E+10,5.29E+10,0.1494039,0.01385537,0.2639078,2.457904,2622.535,4630.697,1.765735,11.64648,4.486813
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.2276,66.13046,117.3201,4.20E+10,1.66E+10,3.01E+10,1.90E+10,5.22E+10,0.1459751,0.02114066,0.2671499,2.458012,2598.03,4609.075,1.774069,13.31294,4.415673
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.38,66.55353,118.2733,4.12E+10,1.63E+10,2.97E+10,1.88E+10,5.13E+10,0.1481837,0.02030247,0.2683182,2.46285,2577.09,4579.781,1.777114,14.81628,4.380106
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.5324,66.75694,118.9252,4.12E+10,1.62E+10,2.98E+10,1.90E+10,5.14E+10,0.1507241,0.02004858,0.2699682,2.468002,2562.96,4565.819,1.781465,15.35074,4.421479
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.6848,66.78831,120.4059,4.06E+10,1.59E+10,3.04E+10,1.99E+10,5.16E+10,0.1537397,0.02095037,0.2777752,2.463489,2531.456,4563.673,1.802798,14.07142,4.552615
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.8372,66.83337,121.5421,3.98E+10,1.55E+10,3.06E+10,2.03E+10,5.13E+10,0.1565953,0.02285981,0.2832868,2.454075,2507.782,4560.597,1.818584,12.72052,4.706195
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5536.9896,66.82089,121.9133,3.90E+10,1.52E+10,3.03E+10,2.02E+10,5.05E+10,0.1575149,0.02534904,0.2852897,2.4439,2500.138,4561.448,1.824479,12.06286,4.81018
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5537.142,67.46751,121.8068,3.93E+10,1.54E+10,2.96E+10,1.94E+10,5.01E+10,0.1530441,0.02154186,0.2787089,2.435145,2502.323,4517.751,1.805424,11.81037,4.847661
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5537.2944,67.2499,121.6957,3.88E+10,1.51E+10,2.94E+10,1.93E+10,4.96E+10,0.1490065,0.01755243,0.2801874,2.432241,2504.608,4532.352,1.809605,12.85215,4.808789
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5537.4468,66.58826,120.4792,3.97E+10,1.55E+10,3.01E+10,1.98E+10,5.08E+10,0.1446097,0.01330049,0.2800865,2.44404,2529.91,4577.404,1.809315,13.83563,4.773493
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5537.5992,65.89889,119.0479,4.11E+10,1.61E+10,3.10E+10,2.03E+10,5.25E+10,0.1403341,0.009503857,0.2791049,2.462857,2560.332,4625.291,1.806522,15.68929,4.797165
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5537.7516,64.91952,117.78,4.26E+10,1.66E+10,3.26E+10,2.15E+10,5.47E+10,0.1383875,0.008076698,0.2818017,2.48273,2587.89,4695.093,1.814251,16.10104,4.909383
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5537.904,64.36388,115.6119,4.44E+10,1.74E+10,3.29E+10,2.13E+10,5.62E+10,0.1355158,0.007899159,0.2754135,2.488822,2636.449,4735.589,1.796216,16.24124,4.981235
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.0564,64.49575,114.632,4.47E+10,1.76E+10,3.21E+10,2.04E+10,5.56E+10,0.1347411,0.008532451,0.2684039,2.494448,2658.952,4725.894,1.777359,16.15355,5.020679
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.2088,64.08889,114.4038,4.50E+10,1.77E+10,3.28E+10,2.10E+10,5.63E+10,0.1388094,0.007859734,0.2713246,2.490922,2664.247,4755.904,1.785083,15.35724,4.982766
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.3612,64.69607,113.8787,4.48E+10,1.78E+10,3.14E+10,1.95E+10,5.51E+10,0.1464524,0.006453048,0.2617049,2.497808,2676.534,4711.282,1.760223,15.05889,4.944816
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.5136,64.62387,113.8857,4.57E+10,1.81E+10,3.21E+10,2.00E+10,5.63E+10,0.1522203,0.007795645,0.2625437,2.510648,2676.367,4716.524,1.762286,14.69445,4.884375
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.666,65.00761,113.9059,4.58E+10,1.82E+10,3.16E+10,1.95E+10,5.59E+10,0.1490232,0.005807725,0.2584736,2.522187,2675.893,4688.69,1.752197,15.02518,4.843951
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.8184,65.05108,113.8268,4.57E+10,1.82E+10,3.14E+10,1.93E+10,5.57E+10,0.1479953,0.005188238,0.2574963,2.522166,2677.751,4685.548,1.749807,15.35391,4.822745
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5538.9708,65.29358,113.7293,4.46E+10,1.78E+10,3.03E+10,1.84E+10,5.40E+10,0.1418266,0.004352139,0.2541679,2.508802,2680.048,4668.15,1.741816,15.4826,4.79136
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5539.1232,65.1038,113.8382,4.51E+10,1.79E+10,3.09E+10,1.90E+10,5.48E+10,0.1297317,0.002652344,0.2569829,2.500873,2677.485,4681.757,1.748565,15.59119,4.759314
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5539.2756,64.84933,113.4451,4.57E+10,1.82E+10,3.14E+10,1.93E+10,5.56E+10,0.1190331,0.000832222,0.2573142,2.505105,2686.763,4700.128,1.749365,15.55997,4.732264
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5539.428,64.55688,113.2145,4.56E+10,1.81E+10,3.15E+10,1.95E+10,5.57E+10,0.1206713,0.000186385,0.2590964,2.508483,2692.236,4721.421,1.753717,15.46287,4.684759
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5539.5804,63.93677,112.6791,4.63E+10,1.83E+10,3.25E+10,2.03E+10,5.70E+10,0.124301,0.00048894,0.2625698,2.512268,2705.029,4767.23,1.762356,15.2419,4.637094
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5539.7328,63.83291,111.2946,4.73E+10,1.88E+10,3.21E+10,1.96E+10,5.73E+10,0.128551,0.001050937,0.2548782,2.507614,2738.698,4774.967,1.743529,14.94206,4.552158
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5539.8852,63.9641,111.3523,4.74E+10,1.89E+10,3.21E+10,1.95E+10,5.73E+10,0.1308707,0.001622356,0.2537652,2.510843,2737.258,4765.174,1.740857,14.94128,4.491651
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.0376,64.22646,110.95,4.72E+10,1.89E+10,3.12E+10,1.86E+10,5.64E+10,0.1268506,0.002437636,0.248004,2.513543,2747.184,4745.711,1.727484,14.61413,4.443273
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.19,64.17991,110.8493,4.73E+10,1.90E+10,3.13E+10,1.86E+10,5.66E+10,0.1245136,0.007055391,0.2478692,2.514713,2749.68,4749.149,1.727165,14.6052,4.452316
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.3424,64.28747,110.9905,4.74E+10,1.90E+10,3.13E+10,1.86E+10,5.66E+10,0.1224118,0.01197406,0.2475645,2.505835,2746.181,4741.205,1.726472,14.60499,4.496948
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.4948,64.24091,111.1023,4.69E+10,1.88E+10,3.11E+10,1.86E+10,5.61E+10,0.1194574,0.01529314,0.2488749,2.495972,2743.418,4744.64,1.729463,14.77945,4.540809
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.6472,64.38931,110.8263,4.72E+10,1.89E+10,3.09E+10,1.82E+10,5.61E+10,0.1153324,0.01717714,0.2452208,2.489229,2750.251,4733.707,1.721192,14.79253,4.608679
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.7996,64.35468,111.2108,4.68E+10,1.87E+10,3.10E+10,1.85E+10,5.59E+10,0.1104836,0.01985835,0.2482743,2.485605,2740.743,4736.252,1.728092,15.08829,4.71755
3-BRSA-861-SPS,LQC_ElasticParameters,Barra Velha,5540.952,63.64658,110.9995,4.74E+10,1.89E+10,3.22E+10,1.97E+10,5.74E+10,0.1053809,0.01605568,0.2550819,2.487449,2745.959,4788.973,1.744006,16.08043,4.865599
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5541.1044,63.0633,110.7415,4.78E+10,1.90E+10,3.32E+10,2.05E+10,5.84E+10,0.1099131,0.01286741,0.2600364,2.494828,2752.358,4833.258,1.756042,17.1295,4.928565
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5541.2568,62.76379,110.0996,4.86E+10,1.93E+10,3.37E+10,2.08E+10,5.94E+10,0.1190999,0.01116937,0.2592892,2.505279,2768.406,4856.308,1.75419,17.82576,4.879459
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5541.4092,62.37971,110.1824,4.87E+10,1.93E+10,3.44E+10,2.16E+10,6.01E+10,0.1284571,0.01094863,0.2641346,2.510524,2766.323,4886.213,1.766321,17.38995,4.731559
3-BRSA-861-SPS,LQC_ElasticParameters,Itapema,5541.5616,62.37116,109.8136,4.89E+10,1.94E+10,3.42E+10,2.13E+10,6.01E+10,0.1347087,0.01158253,0.2618896,2.512125,2775.615,4886.874,1.760646,16.65052,4.598507
