wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5090.106,67.28703,122.2018,4.09E+10,1.59E+10,3.13E+10,2.07E+10,5.26E+10,0.1000741,2.70E-06,0.282347,2.562483,2494.912,4530.878,1.816159,10.63416,3.625457,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5090.2584,65.64841,118.8471,4.39E+10,1.71E+10,3.33E+10,2.19E+10,5.62E+10,0.07665765,2.70E-06,0.2801565,2.603381,2566.555,4644.774,1.810181,10.44804,3.71108,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5090.4108,63.4365,114.3845,4.77E+10,1.87E+10,3.59E+10,2.34E+10,6.07E+10,0.06315604,0.000643359,0.277948,2.627439,2665.906,4809.331,1.803656,10.26191,3.825536,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5090.5632,60.70698,110.8507,5.14E+10,2.00E+10,4.00E+10,2.67E+10,6.67E+10,0.06119464,0.002220947,0.2858388,2.642949,2750.765,5024.163,1.826258,10.07578,3.956403,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5090.7156,58.74324,107.7237,5.49E+10,2.13E+10,4.32E+10,2.90E+10,7.16E+10,0.06610149,0.003564097,0.2881837,2.658802,2830.466,5189.711,1.833793,10.29074,4.095013,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5090.868,57.80814,104.4288,5.82E+10,2.28E+10,4.38E+10,2.87E+10,7.42E+10,0.06670211,0.00216362,0.2781667,2.668169,2921.035,5272.722,1.806283,10.5057,4.231174,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.0204,57.59396,100.5682,6.16E+10,2.45E+10,4.21E+10,2.57E+10,7.48E+10,0.06774563,0.000752402,0.255233,2.669261,3031.845,5292.272,1.746224,10.72066,4.367334,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.1728,57.96812,97.97971,6.33E+10,2.57E+10,3.92E+10,2.20E+10,7.35E+10,0.0711754,0.000395635,0.2296288,2.658274,3111.616,5258.677,1.690635,11.60006,4.511802,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.3252,58.95869,96.62558,6.34E+10,2.63E+10,3.56E+10,1.81E+10,7.07E+10,0.07760754,0.002182171,0.2031704,2.646194,3154.449,5170.692,1.639157,12.47947,4.660665,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.4776,59.90799,96.85706,6.20E+10,2.61E+10,3.34E+10,1.60E+10,6.81E+10,0.08494845,0.008263863,0.190188,2.631627,3146.927,5087.963,1.616791,13.35888,4.817279,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.63,60.4767,97.356,6.07E+10,2.56E+10,3.22E+10,1.51E+10,6.63E+10,0.09046261,0.0121962,0.1858221,2.609238,3130.867,5040.259,1.609843,13.72841,4.985313,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.7824,61.20786,98.23596,5.85E+10,2.47E+10,3.07E+10,1.42E+10,6.37E+10,0.09419236,0.01400694,0.1827173,2.567274,3102.919,4980.107,1.604968,14.09794,5.162758,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5091.9348,61.93288,99.29346,5.60E+10,2.37E+10,2.93E+10,1.35E+10,6.09E+10,0.09529037,0.01374474,0.1815934,2.515484,3069.793,4921.737,1.60327,14.46747,5.352492,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5092.0872,62.31457,100.2343,5.46E+10,2.30E+10,2.89E+10,1.35E+10,5.96E+10,0.09501423,0.01189638,0.1848131,2.492495,3041.05,4891.317,1.608534,14.58617,5.546394,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5092.2396,62.25771,101.5669,5.42E+10,2.26E+10,3.00E+10,1.49E+10,6.02E+10,0.1018106,0.01013326,0.1986984,2.510115,3001.409,4895.789,1.631391,14.70486,5.738313,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5092.392,62.36434,103.2901,5.37E+10,2.21E+10,3.12E+10,1.64E+10,6.07E+10,0.1045213,0.01242326,0.2130279,2.541627,2951.184,4887.445,1.656206,14.82356,5.922777,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5092.5444,62.67002,104.5039,5.28E+10,2.17E+10,3.13E+10,1.69E+10,6.02E+10,0.105789,0.01120423,0.21919,2.54499,2916.696,4863.698,1.667538,14.26792,6.090569,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5092.6968,63.20827,105.2146,5.17E+10,2.12E+10,3.05E+10,1.64E+10,5.89E+10,0.1099772,0.007792336,0.2176283,2.531938,2896.999,4822.502,1.664627,13.71228,6.244246,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5092.8492,63.95785,106.1187,5.06E+10,2.08E+10,2.96E+10,1.57E+10,5.74E+10,0.1203706,0.005085163,0.2147515,2.525384,2872.45,4765.866,1.659183,13.15665,6.380021,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.0016,64.74613,107.4157,4.92E+10,2.02E+10,2.87E+10,1.52E+10,5.57E+10,0.1356633,0.006353744,0.2146121,2.513931,2837.833,4708.189,1.659085,12.82491,6.496722,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.154,65.93365,108.5069,4.71E+10,1.95E+10,2.69E+10,1.39E+10,5.29E+10,0.1576544,0.005602119,0.2071377,2.473979,2809.135,4623.755,1.645939,12.49318,6.589615,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.3064,67.30493,109.5482,4.48E+10,1.87E+10,2.47E+10,1.22E+10,4.96E+10,0.1711473,0.006585837,0.1968083,2.419145,2782.766,4529.458,1.627672,12.16144,6.655231,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.4588,68.22101,111.4904,4.29E+10,1.78E+10,2.39E+10,1.20E+10,4.77E+10,0.1735232,0.009098231,0.2005364,2.387516,2734.142,4467.861,1.634239,12.0857,6.694437,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.6112,68.23099,113.0532,4.24E+10,1.75E+10,2.46E+10,1.30E+10,4.79E+10,0.1643185,0.01279171,0.2133054,2.401261,2696.231,4467.208,1.656963,12.00995,6.708982,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.7636,67.8431,114.1117,4.29E+10,1.75E+10,2.62E+10,1.45E+10,4.95E+10,0.1424233,0.01916667,0.226492,2.449694,2671.11,4492.999,1.682116,11.93421,6.698909,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5093.916,66.93065,114.3197,4.43E+10,1.79E+10,2.83E+10,1.64E+10,5.21E+10,0.1104862,0.02048749,0.239079,2.511994,2666.242,4554.943,1.708323,11.81802,6.652925,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.0684,65.36127,113.5939,4.64E+10,1.85E+10,3.13E+10,1.89E+10,5.59E+10,0.08963217,0.0160859,0.2523923,2.570891,2683.355,4665.062,1.738387,11.70183,6.566422,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.2208,63.38691,112.2231,4.87E+10,1.93E+10,3.47E+10,2.19E+10,6.04E+10,0.08191991,0.01148742,0.2654733,2.609133,2716.458,4811.794,1.7712,11.58564,6.442345,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.3732,61.40332,109.8307,5.15E+10,2.02E+10,3.77E+10,2.43E+10,6.47E+10,0.0843246,0.01112105,0.2724675,2.626506,2776.35,4964.664,1.788513,11.55398,6.283014,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.5256,60.25805,106.6416,5.45E+10,2.15E+10,3.87E+10,2.44E+10,6.75E+10,0.08838941,0.01173672,0.2653646,2.635659,2859.057,5059.128,1.769674,11.52231,6.084327,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.678,59.33002,103.9252,5.71E+10,2.27E+10,3.94E+10,2.42E+10,6.96E+10,0.09541517,0.006743256,0.2579443,2.638837,2933.748,5137.495,1.751539,11.49065,5.856514,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.8304,59.03753,101.8194,5.88E+10,2.36E+10,3.87E+10,2.30E+10,7.01E+10,0.1008174,0.002624051,0.2466064,2.630635,2993.757,5162.825,1.724663,11.21542,5.616891,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5094.9828,59.18555,100.4263,5.95E+10,2.41E+10,3.72E+10,2.12E+10,6.94E+10,0.1032807,0.001175187,0.2333503,2.615718,3035.536,5150.124,1.696966,10.94019,5.378108,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5095.1352,59.84966,98.82311,5.99E+10,2.48E+10,3.45E+10,1.80E+10,6.75E+10,0.1045866,0.002758932,0.2096725,2.603014,3084.51,5093.415,1.651536,10.66496,5.158344,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5095.2876,60.8977,97.64119,5.99E+10,2.54E+10,3.14E+10,1.45E+10,6.52E+10,0.1147504,0.005631609,0.1807038,2.602654,3121.953,5005.899,1.603745,10.91331,4.974978,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5095.44,62.16464,97.26437,5.89E+10,2.55E+10,2.85E+10,1.15E+10,6.25E+10,0.1305314,0.006571956,0.1543811,2.597808,3134.187,4904.555,1.564856,11.16166,4.832178,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5095.5924,63.66166,99.2737,5.59E+10,2.43E+10,2.66E+10,1.05E+10,5.90E+10,0.1464173,0.007261358,0.1503541,2.573793,3071.689,4788.672,1.559252,11.41002,4.734123,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5095.7448,64.9788,102.1037,5.24E+10,2.26E+10,2.57E+10,1.06E+10,5.58E+10,0.1601181,0.00630805,0.1596386,2.536339,2985.771,4691.737,1.57136,11.45689,4.67371,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5095.8972,66.12959,104.0936,4.98E+10,2.14E+10,2.45E+10,1.02E+10,5.31E+10,0.1699984,0.003031767,0.1615449,2.497498,2928.493,4609.338,1.574041,11.50377,4.651705,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.0496,66.69839,105.594,4.84E+10,2.07E+10,2.43E+10,1.05E+10,5.19E+10,0.1748763,0.000681203,0.1679738,2.485402,2886.701,4569.895,1.583147,11.55065,4.661123,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.202,66.95963,106.9058,4.77E+10,2.03E+10,2.46E+10,1.11E+10,5.17E+10,0.1690825,0.000125888,0.1768986,2.493279,2851.44,4551.998,1.596563,11.59186,4.68511,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.3544,66.94171,108.2675,4.75E+10,2.00E+10,2.56E+10,1.23E+10,5.22E+10,0.154305,2.71E-06,0.1904616,2.517523,2815.306,4553.23,1.617357,11.63306,4.711543,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.5068,66.67458,108.9033,4.78E+10,1.99E+10,2.66E+10,1.33E+10,5.31E+10,0.1383309,8.98E-05,0.2000773,2.540589,2798.865,4571.593,1.633419,11.67426,4.726017,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.6592,66.05821,109.0403,4.84E+10,2.00E+10,2.78E+10,1.45E+10,5.45E+10,0.1290477,0.000241007,0.2100688,2.558028,2795.328,4614.409,1.650735,11.57837,4.728426,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.8116,65.22598,108.628,4.93E+10,2.02E+10,2.92E+10,1.57E+10,5.62E+10,0.1309276,2.61E-05,0.2180115,2.571205,2805.915,4673.385,1.665529,11.48248,4.715143,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5096.964,64.35287,108.3179,5.01E+10,2.04E+10,3.06E+10,1.70E+10,5.78E+10,0.1352951,8.94E-06,0.227204,2.576229,2813.966,4736.788,1.683283,11.38659,4.683474,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5097.1164,63.87976,107.8869,5.04E+10,2.05E+10,3.11E+10,1.75E+10,5.84E+10,0.133148,0.001724418,0.2300109,2.564765,2825.198,4771.55,1.688951,11.33986,4.635805,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5097.2688,64.36255,107.4793,4.99E+10,2.04E+10,2.97E+10,1.61E+10,5.70E+10,0.1329026,0.003196146,0.2201588,2.540932,2835.929,4736.138,1.670123,11.29314,4.595171,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5097.4212,65.51098,107.1485,4.91E+10,2.04E+10,2.74E+10,1.38E+10,5.47E+10,0.1437533,0.003200886,0.2011594,2.524153,2844.662,4653.842,1.635967,11.24641,4.569914,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5097.5736,67.30663,107.6726,4.76E+10,2.02E+10,2.48E+10,1.13E+10,5.17E+10,0.1678448,0.005014806,0.1789725,2.519892,2831.043,4530.938,1.600283,11.01418,4.560946,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5097.726,69.44041,109.346,4.53E+10,1.95E+10,2.23E+10,9.34E+09,4.83E+10,0.1904846,0.00934555,0.1620937,2.504703,2788.021,4390.546,1.574737,10.78195,4.573111,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5097.8784,70.87756,111.5358,4.27E+10,1.84E+10,2.10E+10,8.75E+09,4.55E+10,0.2042364,0.01166188,0.1612371,2.459906,2733.162,4300.698,1.573596,10.54971,4.605763,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.0308,71.65172,113.6807,4.04E+10,1.73E+10,2.04E+10,8.92E+09,4.35E+10,0.2052113,0.009776856,0.170104,2.402458,2681.756,4254.077,1.586519,10.66708,4.646854,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.1832,71.80807,115.6968,3.88E+10,1.64E+10,2.07E+10,9.74E+09,4.25E+10,0.1918597,0.003829335,0.1864216,2.356836,2634.593,4244.729,1.611269,10.78444,4.699013,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.3356,71.53056,116.774,3.85E+10,1.60E+10,2.13E+10,1.07E+10,4.27E+10,0.1678157,0.000362543,0.1996426,2.352632,2610.242,4261.119,1.632505,10.9018,4.758246,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.488,71.5914,117.3741,3.90E+10,1.62E+10,2.19E+10,1.11E+10,4.35E+10,0.1520703,2.70E-06,0.2037829,2.400632,2596.826,4257.505,1.639502,11.18987,4.822356,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.6404,71.39317,117.3961,4.03E+10,1.67E+10,2.29E+10,1.18E+10,4.52E+10,0.1425604,4.57E-06,0.2064478,2.477221,2596.338,4269.689,1.644497,11.47794,4.87533,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.7928,70.27866,117.1543,4.18E+10,1.72E+10,2.48E+10,1.34E+10,4.77E+10,0.1404714,5.17E-06,0.2186588,2.535194,2601.74,4338.271,1.667394,11.76602,4.909863,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5098.9452,68.72371,116.32,4.32E+10,1.75E+10,2.68E+10,1.51E+10,5.02E+10,0.144088,2.99E-06,0.2318821,2.550682,2620.516,4435.64,1.692624,12.43209,4.935045,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5099.0976,67.85549,114.725,4.41E+10,1.79E+10,2.73E+10,1.54E+10,5.12E+10,0.1412627,4.50E-06,0.2306866,2.535913,2657.253,4492.007,1.690702,13.09817,4.95458,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5099.25,67.66902,112.3941,4.50E+10,1.85E+10,2.64E+10,1.40E+10,5.11E+10,0.1411105,0.00039411,0.2147609,2.517875,2712.767,4504.352,1.661031,13.76424,4.973319,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5099.4024,68.0586,110.163,4.56E+10,1.91E+10,2.46E+10,1.19E+10,5.02E+10,0.1374705,0.000268118,0.1911177,2.500752,2766.901,4478.655,1.618741,13.62726,5.000899,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5099.5548,68.33742,109.237,4.57E+10,1.94E+10,2.37E+10,1.08E+10,4.96E+10,0.131278,0.000167594,0.1784084,2.491182,2790.394,4460.237,1.598481,13.49029,5.036023,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5099.7072,68.18452,108.6644,4.60E+10,1.96E+10,2.36E+10,1.06E+10,4.97E+10,0.1252215,0.000455226,0.1752739,2.485655,2804.972,4470.226,1.593684,13.35331,5.081338,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5099.8596,68.12746,108.9931,4.56E+10,1.94E+10,2.37E+10,1.08E+10,4.95E+10,0.1236096,7.55E-05,0.1793269,2.474591,2796.552,4473.969,1.599844,13.15992,5.132535,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.012,68.08385,109.6941,4.50E+10,1.90E+10,2.40E+10,1.13E+10,4.93E+10,0.1307943,0.000132511,0.1865341,2.457943,2778.759,4476.837,1.611173,12.96653,5.191134,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.1644,68.0463,110.5754,4.45E+10,1.86E+10,2.43E+10,1.19E+10,4.91E+10,0.140722,8.40E-05,0.1952219,2.449347,2756.513,4479.304,1.625001,12.77315,5.247993,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.3168,68.14103,111.1648,4.43E+10,1.85E+10,2.45E+10,1.22E+10,4.91E+10,0.149629,0.002953085,0.1990303,2.455158,2741.946,4473.101,1.631383,12.50434,5.296972,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.4692,68.39227,112.0857,4.38E+10,1.82E+10,2.46E+10,1.25E+10,4.89E+10,0.1550588,0.009668675,0.2033745,2.461078,2719.49,4456.706,1.638843,12.23554,5.333204,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.6216,68.65279,113.2,4.30E+10,1.78E+10,2.46E+10,1.28E+10,4.83E+10,0.1579129,0.01256953,0.2090164,2.451475,2692.682,4439.733,1.648873,11.96674,5.355305,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.774,68.64339,114.3804,4.21E+10,1.73E+10,2.49E+10,1.34E+10,4.80E+10,0.1616969,0.01064469,0.2183055,2.432471,2665.03,4440.358,1.666324,11.85037,5.35974,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5100.9264,68.34828,115.9625,4.13E+10,1.67E+10,2.58E+10,1.47E+10,4.81E+10,0.1618108,0.007344093,0.2334662,2.419919,2628.636,4459.683,1.696799,11.734,5.345848,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.0788,67.45435,117.4492,4.08E+10,1.63E+10,2.77E+10,1.68E+10,4.94E+10,0.1537548,0.004846798,0.2532128,2.418479,2595.381,4519.723,1.741763,11.61762,5.310392,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.2312,65.76498,118.1936,4.12E+10,1.62E+10,3.07E+10,1.99E+10,5.22E+10,0.1362614,0.00400999,0.2754694,2.430268,2578.897,4636.896,1.797945,11.8693,5.262604,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.3836,63.90134,117.19,4.30E+10,1.67E+10,3.39E+10,2.28E+10,5.61E+10,0.118087,0.001829569,0.2884112,2.466159,2601.135,4770.789,1.83406,12.12098,5.202899,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.536,62.51928,115.7732,4.53E+10,1.75E+10,3.67E+10,2.50E+10,6.00E+10,0.1072506,0.002505035,0.2941023,2.523559,2632.838,4876.543,1.852111,12.37265,5.139784,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.6884,61.21748,114.597,4.74E+10,1.82E+10,3.96E+10,2.74E+10,6.39E+10,0.1038591,0.00625721,0.3003427,2.57675,2659.962,4979.452,1.871985,12.21033,5.075264,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.8408,60.57193,113.2023,4.90E+10,1.89E+10,4.07E+10,2.81E+10,6.59E+10,0.1053566,0.009715335,0.2992903,2.600808,2692.669,5032.292,1.869,12.048,5.009231,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5101.9932,60.89766,111.7601,4.98E+10,1.93E+10,3.93E+10,2.65E+10,6.51E+10,0.1087818,0.01011392,0.2881619,2.598932,2727.643,5005.985,1.835809,11.88567,4.940714,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5102.1456,62.15763,109.7699,5.05E+10,2.00E+10,3.57E+10,2.24E+10,6.24E+10,0.1120725,0.008694698,0.2630258,2.593254,2777.138,4904.678,1.766668,11.81424,4.878334,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5102.298,63.6546,107.8643,5.09E+10,2.07E+10,3.18E+10,1.80E+10,5.94E+10,0.1248009,0.002433005,0.2314979,2.588066,2826.079,4790.001,1.69542,11.74281,4.821192,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5102.4504,65.35905,106.6901,5.03E+10,2.10E+10,2.80E+10,1.40E+10,5.60E+10,0.1431263,6.91E-06,0.1990423,2.571578,2856.895,4664.682,1.632851,11.67138,4.777211,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5102.6028,66.60224,106.6744,4.89E+10,2.07E+10,2.55E+10,1.17E+10,5.32E+10,0.1626492,2.71E-06,0.1805215,2.537859,2857.317,4576.678,1.601728,11.22439,4.744785,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5102.7552,67.39127,107.1282,4.74E+10,2.02E+10,2.42E+10,1.07E+10,5.11E+10,0.1770593,2.70E-06,0.1724109,2.498428,2845.236,4523.298,1.589773,10.7774,4.720714,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5102.9076,68.09679,107.8488,4.62E+10,1.98E+10,2.32E+10,1.01E+10,4.96E+10,0.1745935,2.71E-06,0.1683861,2.477278,2826.331,4476.003,1.583745,10.33041,4.705488,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.06,68.10027,108.8209,4.59E+10,1.95E+10,2.38E+10,1.08E+10,4.98E+10,0.1631011,1.15E-05,0.1780411,2.484139,2800.968,4475.795,1.597979,10.02691,4.698297,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.2124,67.66415,109.1571,4.65E+10,1.96E+10,2.48E+10,1.18E+10,5.09E+10,0.1542511,8.64E-06,0.1879117,2.510177,2792.312,4504.848,1.613296,9.723421,4.700022,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.3648,66.89183,108.8298,4.76E+10,1.99E+10,2.61E+10,1.29E+10,5.26E+10,0.1465834,0.001991909,0.1963674,2.535093,2800.782,4556.988,1.627024,9.419929,4.70403,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.5172,66.18249,108.0292,4.87E+10,2.03E+10,2.70E+10,1.35E+10,5.41E+10,0.138271,0.007461331,0.1995281,2.549851,2821.561,4605.513,1.632294,9.397953,4.713677,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.6696,65.80949,107.6201,4.92E+10,2.05E+10,2.74E+10,1.38E+10,5.47E+10,0.1331834,0.01521792,0.2012833,2.551826,2832.2,4631.634,1.635374,9.375978,4.733943,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.822,65.49477,107.7194,4.92E+10,2.04E+10,2.79E+10,1.44E+10,5.51E+10,0.142639,0.01356417,0.2067501,2.543892,2829.592,4653.821,1.6447,9.354003,4.760016,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5103.9744,65.30422,107.0771,4.93E+10,2.05E+10,2.77E+10,1.41E+10,5.50E+10,0.1560097,0.01166561,0.2037655,2.526398,2846.749,4667.422,1.639647,9.521159,4.79068,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5104.1268,65.10107,105.6801,4.98E+10,2.09E+10,2.71E+10,1.32E+10,5.49E+10,0.1681042,0.01157255,0.1939292,2.506246,2884.54,4681.958,1.623308,9.688315,4.83237,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5104.2792,65.0601,104.3305,5.02E+10,2.12E+10,2.63E+10,1.21E+10,5.46E+10,0.1754189,0.0131033,0.1817876,2.486387,2921.545,4684.907,1.603601,9.855472,4.887644,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5104.4316,64.98506,103.6194,5.05E+10,2.15E+10,2.60E+10,1.16E+10,5.46E+10,0.1775398,0.01246494,0.1757965,2.48053,2941.633,4690.338,1.5945,10.22937,4.960909,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5104.584,64.67978,103.0307,5.12E+10,2.18E+10,2.63E+10,1.17E+10,5.53E+10,0.167592,0.008973728,0.1747538,2.49111,2958.343,4712.558,1.592968,10.60327,5.049579,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5104.7364,64.14345,102.7871,5.22E+10,2.21E+10,2.73E+10,1.25E+10,5.67E+10,0.1440418,0.005174349,0.1810489,2.510616,2965.412,4752.147,1.602515,10.97717,5.150265,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5104.8888,63.32639,101.9937,5.38E+10,2.27E+10,2.86E+10,1.35E+10,5.88E+10,0.1138639,0.002831621,0.1863011,2.536973,2988.62,4813.691,1.610657,10.98522,5.252032,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.0412,62.2297,100.7429,5.61E+10,2.35E+10,3.03E+10,1.46E+10,6.17E+10,0.08545125,0.0025379,0.1914466,2.571507,3025.733,4899.165,1.619081,10.99327,5.349319,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.1936,60.82609,99.45498,5.90E+10,2.46E+10,3.29E+10,1.66E+10,6.57E+10,0.06551181,0.001337333,0.2011505,2.613695,3064.979,5012.137,1.635234,11.00132,5.44372,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.346,59.4008,98.05485,6.19E+10,2.56E+10,3.56E+10,1.86E+10,6.97E+10,0.06016782,0.000344749,0.2099187,2.646675,3108.835,5133.06,1.651061,10.59488,5.533454,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.4984,57.91344,96.41631,6.47E+10,2.66E+10,3.82E+10,2.05E+10,7.36E+10,0.05819852,0.000552005,0.2175732,2.657726,3162.045,5264.062,1.664883,10.18845,5.613445,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.6508,56.70758,94.64101,6.75E+10,2.77E+10,4.02E+10,2.17E+10,7.70E+10,0.05763914,0.001026074,0.2196227,2.665842,3220.905,5376.423,1.669259,9.782012,5.682549,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.8032,55.81035,93.27428,6.99E+10,2.86E+10,4.18E+10,2.27E+10,7.99E+10,0.0581522,0.001128257,0.2206954,2.680281,3268.507,5461.356,1.671256,9.446534,5.739753,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5105.9556,55.73565,91.95173,7.14E+10,2.95E+10,4.10E+10,2.13E+10,8.04E+10,0.06043428,0.002283402,0.2095913,2.687547,3314.806,5468.679,1.649782,9.111057,5.789605,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5106.108,55.70501,91.65728,7.13E+10,2.95E+10,4.06E+10,2.09E+10,8.00E+10,0.06901001,0.001284492,0.2070967,2.671194,3325.497,5471.719,1.645413,8.775579,5.842534,
