wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4955.5448,56.67465,96.39374,6.58E+10,2.66E+10,4.15E+10,2.38E+10,7.70E+10,0.06529644,0.001697523,0.2358443,2.661761,3162.079,5378.186,1.700833,23.32342,5.306877,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4955.6972,56.82407,96.4347,6.56E+10,2.66E+10,4.11E+10,2.34E+10,7.66E+10,0.06768808,0.003195908,0.2340502,2.662458,3160.7,5364,1.697086,27.29959,5.171472,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4955.8496,56.80812,96.82141,6.53E+10,2.64E+10,4.14E+10,2.39E+10,7.66E+10,0.0662389,0.003250542,0.2374893,2.660468,3148.074,5365.448,1.70437,30.2426,5.032669,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.002,56.0826,97.34944,6.52E+10,2.61E+10,4.38E+10,2.64E+10,7.85E+10,0.06061192,0.001114066,0.2514776,2.658067,3131.013,5435.162,1.735962,36.25601,4.988723,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.1544,57.04411,99.33155,6.27E+10,2.50E+10,4.25E+10,2.58E+10,7.59E+10,0.05351704,0.000115824,0.253972,2.655941,3068.953,5344.35,1.741373,44.14236,5.157012,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.3068,59.45438,101.2095,5.93E+10,2.40E+10,3.76E+10,2.16E+10,6.95E+10,0.05600236,2.91E-05,0.2363925,2.641381,3011.729,5128.857,1.702793,46.78728,5.342974,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.4592,61.54917,103.1376,5.56E+10,2.27E+10,3.35E+10,1.84E+10,6.38E+10,0.07292061,0.000156225,0.2234522,2.601249,2955.53,4953.084,1.675799,37.14508,5.433247,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.6116,62.3289,104.4808,5.31E+10,2.17E+10,3.21E+10,1.76E+10,6.10E+10,0.09992895,0.000517378,0.22373,2.551083,2917.342,4890.215,1.676273,26.15264,5.376919,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.764,62.44723,105.9888,5.14E+10,2.08E+10,3.22E+10,1.83E+10,5.99E+10,0.1253327,0.001071059,0.2340256,2.515967,2875.937,4880.921,1.697251,20.49582,5.295154,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4956.9164,62.68645,106.2578,5.12E+10,2.08E+10,3.20E+10,1.81E+10,5.97E+10,0.1315836,0.000556329,0.2330597,2.523429,2868.503,4862.323,1.695083,19.31669,5.36533,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.0688,61.86557,104.8827,5.34E+10,2.16E+10,3.33E+10,1.89E+10,6.22E+10,0.1201843,8.47E-05,0.2332201,2.56128,2906.286,4927.279,1.695362,21.72439,5.593085,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.2212,60.82529,103.9877,5.54E+10,2.24E+10,3.55E+10,2.06E+10,6.54E+10,0.1017359,1.06E-05,0.23994,2.601849,2931.13,5011.314,1.709669,19.56812,5.819696,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.3736,59.28801,102.3923,5.83E+10,2.33E+10,3.85E+10,2.30E+10,6.96E+10,0.08538058,5.07E-05,0.2478185,2.633307,2977.042,5141.997,1.727143,20.36934,5.864721,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.526,57.91368,101.3102,6.03E+10,2.40E+10,4.14E+10,2.54E+10,7.34E+10,0.07805817,0.000250851,0.2572699,2.649271,3008.607,5263.468,1.749437,19.61044,5.708393,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.6784,57.37881,99.55474,6.22E+10,2.49E+10,4.17E+10,2.51E+10,7.49E+10,0.07558309,0.00473233,0.2511533,2.65325,3061.954,5312.087,1.735015,22.01613,5.492231,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.8308,57.14739,98.68668,6.30E+10,2.53E+10,4.17E+10,2.48E+10,7.53E+10,0.07265093,0.008417099,0.2477442,2.648391,3088.568,5333.594,1.726881,22.68736,5.348731,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4957.9832,56.54609,98.03111,6.40E+10,2.56E+10,4.28E+10,2.57E+10,7.69E+10,0.06643983,0.01063062,0.2506911,2.647661,3109.263,5390.5,1.733675,24.0298,5.229416,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4958.1356,55.95515,97.45274,6.51E+10,2.60E+10,4.41E+10,2.68E+10,7.87E+10,0.05751135,0.01274664,0.2540869,2.653505,3127.686,5447.316,1.741637,27.35593,5.045419,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4958.288,55.87141,97.26196,6.55E+10,2.61E+10,4.43E+10,2.69E+10,7.91E+10,0.05064717,0.01342306,0.2537471,2.658362,3133.805,5455.388,1.74082,38.34143,4.771429,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4958.4404,56.62407,97.58536,6.45E+10,2.59E+10,4.24E+10,2.51E+10,7.69E+10,0.04803804,0.01121757,0.2461706,2.653024,3123.436,5383.25,1.723478,47.53902,4.578753,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4958.5928,57.78502,99.49651,6.19E+10,2.48E+10,4.05E+10,2.39E+10,7.36E+10,0.05789042,0.008266825,0.2454894,2.645054,3063.844,5275.219,1.721806,45.33062,4.598289,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4958.7452,59.37427,101.3301,5.89E+10,2.38E+10,3.76E+10,2.17E+10,6.92E+10,0.07867201,0.007066235,0.2385584,2.625981,3008.137,5134.489,1.706787,35.5033,4.77196,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4958.8976,61.67674,102.7002,5.56E+10,2.28E+10,3.29E+10,1.77E+10,6.33E+10,0.1030456,0.008091088,0.2177634,2.589584,2967.962,4943.693,1.665556,23.86616,4.982151,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.05,63.48386,103.6937,5.29E+10,2.20E+10,2.94E+10,1.48E+10,5.88E+10,0.1234481,0.009575931,0.2001783,2.551457,2939.469,4801.783,1.633511,23.70445,5.118101,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.2024,62.82049,103.9082,5.29E+10,2.18E+10,3.06E+10,1.61E+10,5.98E+10,0.1315995,0.01306301,0.2117684,2.537492,2933.358,4852.573,1.654267,23.06168,5.172488,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.3548,62.29807,104.1669,5.35E+10,2.19E+10,3.20E+10,1.74E+10,6.12E+10,0.1265706,0.01611984,0.2215669,2.55619,2926.082,4892.609,1.672075,24.67715,5.098811,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.5072,61.60271,102.0226,5.61E+10,2.31E+10,3.26E+10,1.71E+10,6.34E+10,0.1137096,0.01520199,0.2129299,2.589281,2988.203,4948.091,1.65605,22.86949,4.952724,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.6596,58.10738,99.88766,6.08E+10,2.44E+10,3.99E+10,2.36E+10,7.24E+10,0.09677842,0.009702963,0.2434297,2.62189,3051.603,5252.149,1.72075,23.07885,4.776958,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.812,56.26689,97.70514,6.46E+10,2.58E+10,4.34E+10,2.62E+10,7.78E+10,0.0754218,0.002387713,0.2518079,2.651325,3119.987,5417.193,1.736404,26.03643,4.632436,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4959.9644,55.64206,96.76254,6.62E+10,2.64E+10,4.47E+10,2.71E+10,7.99E+10,0.05716914,5.50E-05,0.2529765,2.662925,3149.986,5478.01,1.739049,34.0844,4.535875,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4960.1168,55.19016,97.66557,6.57E+10,2.60E+10,4.67E+10,2.94E+10,8.13E+10,0.04710493,1.08E-05,0.2652841,2.664064,3120.995,5522.779,1.769675,43.49718,4.548219,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4960.2692,55.90293,98.93046,6.39E+10,2.52E+10,4.54E+10,2.86E+10,7.91E+10,0.04463281,2.93E-06,0.2654526,2.658675,3081.047,5452.831,1.769756,47.11993,4.645944,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4960.4216,57.45506,99.82095,6.21E+10,2.48E+10,4.18E+10,2.53E+10,7.49E+10,0.04891572,2.65E-06,0.2522002,2.660223,3053.504,5306.018,1.737619,40.83667,4.745656,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4960.574,58.36818,100.4006,6.10E+10,2.45E+10,3.99E+10,2.35E+10,7.25E+10,0.06057867,2.65E-06,0.2447443,2.660166,3035.854,5222.128,1.720143,28.85228,4.766155,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4960.7264,58.54079,101.7572,5.96E+10,2.38E+10,4.01E+10,2.43E+10,7.19E+10,0.07766435,6.28E-06,0.2525373,2.650466,2995.55,5206.626,1.738226,19.87057,4.780752,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4960.8788,58.63562,102.9395,5.80E+10,2.30E+10,4.02E+10,2.49E+10,7.09E+10,0.09167122,0.002522686,0.2598328,2.624209,2961.017,5198.211,1.755573,17.33089,4.817531,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.0312,58.79206,103.7762,5.66E+10,2.24E+10,3.99E+10,2.50E+10,6.98E+10,0.09922062,0.007061588,0.2636634,2.595287,2937.126,5184.382,1.765135,17.08011,4.905467,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.1836,58.70628,103.7109,5.64E+10,2.23E+10,3.98E+10,2.50E+10,6.96E+10,0.1003396,0.01169865,0.26425,2.580777,2938.951,5191.961,1.766605,17.17522,4.960855,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.336,58.0963,102.3183,5.79E+10,2.29E+10,4.05E+10,2.53E+10,7.11E+10,0.09535897,0.01498313,0.2620915,2.582978,2979.132,5246.665,1.761165,18.93836,4.986109,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.4884,57.05066,100.9823,5.98E+10,2.36E+10,4.25E+10,2.68E+10,7.40E+10,0.08850262,0.01191366,0.2655927,2.591114,3018.432,5343.08,1.770113,23.5835,4.930635,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.6408,56.3302,99.1479,6.20E+10,2.46E+10,4.33E+10,2.70E+10,7.61E+10,0.07779963,0.005874841,0.2616109,2.598434,3074.494,5411.053,1.760078,26.16339,4.831095,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.7932,55.7684,97.75475,6.39E+10,2.54E+10,4.41E+10,2.72E+10,7.80E+10,0.06528941,0.001528236,0.2587505,2.609953,3118.086,5465.583,1.752867,30.59105,4.638443,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4961.9456,55.83068,96.72926,6.54E+10,2.61E+10,4.36E+10,2.62E+10,7.85E+10,0.05546781,0.000141446,0.2501247,2.63251,3151.135,5459.406,1.732583,36.24113,4.425445,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4962.098,56.26939,96.17195,6.62E+10,2.67E+10,4.24E+10,2.46E+10,7.80E+10,0.05176716,2.64E-06,0.2396913,2.659948,3169.333,5416.884,1.709173,45.47161,4.297846,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4962.2504,56.22849,96.76882,6.57E+10,2.64E+10,4.29E+10,2.54E+10,7.81E+10,0.05569285,5.49E-06,0.2450502,2.657476,3149.848,5420.766,1.721019,50.51745,4.34429,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4962.4028,55.72235,97.58222,6.46E+10,2.57E+10,4.45E+10,2.74E+10,7.88E+10,0.06192022,9.07E-05,0.2579806,2.633321,3123.557,5470.115,1.751296,47.07554,4.787676,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4962.5552,55.17148,98.97944,6.29E+10,2.47E+10,4.65E+10,3.01E+10,7.94E+10,0.06745801,0.000157277,0.274425,2.602087,3079.617,5524.699,1.794128,38.90695,5.386713,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4962.7076,55.45219,100.1521,6.16E+10,2.41E+10,4.65E+10,3.04E+10,7.86E+10,0.07091671,0.000117911,0.2789577,2.6001,3043.428,5496.777,1.806107,28.12404,5.962562,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4962.86,54.88586,100.7545,6.16E+10,2.39E+10,4.87E+10,3.27E+10,8.05E+10,0.07011353,3.68E-05,0.2888995,2.610558,3025.188,5553.795,1.835894,23.95556,6.112482,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.0124,53.90957,100.5883,6.26E+10,2.41E+10,5.18E+10,3.58E+10,8.40E+10,0.06549042,6.56E-06,0.2984876,2.626931,3030.184,5654.265,1.865959,22.94039,5.928304,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.1648,52.68002,100.1937,6.42E+10,2.45E+10,5.60E+10,3.97E+10,8.87E+10,0.05762933,4.36E-06,0.3089069,2.649353,3042.115,5786.678,1.902156,28.47494,5.574919,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.3172,51.6323,99.57629,6.61E+10,2.51E+10,5.99E+10,4.32E+10,9.34E+10,0.04869078,7.97E-06,0.3161273,2.678078,3061.003,5903.667,1.92864,31.44762,5.179729,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.4696,50.78147,98.27935,6.85E+10,2.60E+10,6.27E+10,4.54E+10,9.74E+10,0.04172122,0.000278437,0.317887,2.703254,3101.524,6002.52,1.935342,34.16338,4.7833,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.622,51.12725,97.42402,6.96E+10,2.66E+10,6.11E+10,4.34E+10,9.65E+10,0.03976458,0.001453183,0.3098759,2.715536,3128.613,5961.946,1.905671,33.40621,4.430899,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.7744,51.46651,97.19572,6.99E+10,2.68E+10,5.98E+10,4.19E+10,9.54E+10,0.0408003,0.002370883,0.305182,2.721012,3135.941,5922.304,1.888526,34.61082,4.233813,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4963.9268,53.53057,97.39602,6.83E+10,2.66E+10,5.28E+10,3.51E+10,8.83E+10,0.04057129,0.002275832,0.2831542,2.719035,3129.499,5697.558,1.820531,33.54895,4.223577,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.0792,56.4534,97.73825,6.57E+10,2.63E+10,4.39E+10,2.64E+10,7.89E+10,0.03802768,0.001468858,0.2491626,2.701967,3118.542,5402.276,1.732244,39.52643,4.347001,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.2316,58.66113,98.13738,6.28E+10,2.57E+10,3.77E+10,2.06E+10,7.20E+10,0.03460846,0.000522555,0.2218272,2.665826,3105.862,5197.104,1.673278,46.93341,4.51867,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.384,59.5779,100.3678,5.95E+10,2.42E+10,3.64E+10,2.03E+10,6.87E+10,0.03331867,7.44E-05,0.2277157,2.624498,3037.416,5116.065,1.684583,62.95525,4.663026,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.5364,58.8083,100.8752,5.91E+10,2.38E+10,3.83E+10,2.24E+10,7.00E+10,0.03515347,5.34E-06,0.242523,2.604551,3021.575,5183.484,1.715456,72.84755,4.785375,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.6888,58.03588,98.97153,6.14E+10,2.48E+10,3.90E+10,2.25E+10,7.21E+10,0.0432166,0.000233198,0.237847,2.614748,3080.076,5252.019,1.705298,76.39626,4.854483,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.8412,56.78088,97.61362,6.42E+10,2.58E+10,4.19E+10,2.47E+10,7.62E+10,0.05351975,0.000848578,0.244239,2.644154,3122.568,5368.854,1.719312,61.30156,4.925459,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4964.9936,54.83007,96.11647,6.76E+10,2.68E+10,4.68E+10,2.89E+10,8.25E+10,0.06027573,0.002043776,0.2587655,2.668418,3171.377,5560.715,1.753273,41.29197,4.973148,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4965.146,53.66365,93.24352,7.19E+10,2.87E+10,4.84E+10,2.92E+10,8.67E+10,0.06036423,0.004149708,0.2521363,2.686119,3269.738,5680.058,1.737442,22.71235,4.999956,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4965.2984,52.5794,91.21366,7.56E+10,3.02E+10,5.06E+10,3.05E+10,9.09E+10,0.05076341,0.009138868,0.2511827,2.703383,3341.784,5797.606,1.734842,15.50783,4.936121,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4965.4508,51.73085,90.24621,7.80E+10,3.11E+10,5.31E+10,3.24E+10,9.45E+10,0.03684274,0.01453368,0.2553103,2.72307,3377.477,5892.251,1.744557,13.71749,4.826487,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4965.6032,50.72119,90.24979,7.92E+10,3.12E+10,5.72E+10,3.64E+10,9.88E+10,0.0267623,0.0174889,0.2690051,2.734383,3377.303,6009.968,1.779553,13.18278,4.72182,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4965.7556,50.87581,91.39853,7.78E+10,3.05E+10,5.78E+10,3.74E+10,9.85E+10,0.02332162,0.01710926,0.275519,2.742783,3335.037,5991.312,1.79649,13.20887,4.670665,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4965.908,51.07662,91.70457,7.76E+10,3.04E+10,5.75E+10,3.72E+10,9.81E+10,0.02224241,0.01414366,0.2751356,2.755384,3323.72,5967.506,1.795431,13.08909,4.605015,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.0604,51.3306,90.82317,7.88E+10,3.11E+10,5.60E+10,3.52E+10,9.75E+10,0.02106757,0.01557114,0.2652135,2.765256,3356.089,5938.045,1.769431,12.76686,4.436327,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.2128,51.76175,90.39766,7.89E+10,3.14E+10,5.39E+10,3.30E+10,9.58E+10,0.02131229,0.02030121,0.2560709,2.761405,3371.77,5888.615,1.746451,13.4303,4.209685,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.3652,52.1046,91.36863,7.69E+10,3.06E+10,5.32E+10,3.28E+10,9.40E+10,0.023317,0.02229426,0.258987,2.745574,3336.112,5849.811,1.753541,13.33735,4.084692,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.5176,52.40525,91.82152,7.56E+10,3.01E+10,5.22E+10,3.22E+10,9.23E+10,0.02734351,0.01771061,0.2584485,2.727409,3319.483,5816.252,1.752155,13.33735,4.162174,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.67,52.67889,91.04253,7.60E+10,3.04E+10,5.03E+10,3.00E+10,9.09E+10,0.03487387,0.006102283,0.2482421,2.715196,3347.994,5786.029,1.728286,13.05195,4.405034,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.8224,52.54234,90.4489,7.66E+10,3.08E+10,5.01E+10,2.96E+10,9.11E+10,0.03840663,0.00087307,0.2453379,2.708507,3369.87,5801.079,1.721452,11.95754,4.577393,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4966.9748,52.12007,90.23003,7.74E+10,3.10E+10,5.15E+10,3.09E+10,9.28E+10,0.03642114,0.000121668,0.2496184,2.713567,3378.035,5848.136,1.731219,16.10731,4.610885,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4967.1272,52.42614,90.30756,7.74E+10,3.11E+10,5.08E+10,3.00E+10,9.22E+10,0.03191371,0.000465948,0.2458141,2.726622,3375.136,5814.079,1.722613,20.70014,4.466546,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4967.2796,51.52936,90.09458,7.89E+10,3.14E+10,5.42E+10,3.32E+10,9.61E+10,0.02737935,0.001352543,0.2567841,2.743461,3383.124,5916.207,1.7487,24.90985,4.273987,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4967.432,51.23599,89.77754,7.97E+10,3.17E+10,5.50E+10,3.39E+10,9.72E+10,0.0244815,0.001614603,0.258474,2.746715,3395.065,5948.975,1.752251,23.98032,4.077866,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4967.5844,50.45837,89.44266,8.04E+10,3.17E+10,5.74E+10,3.63E+10,9.97E+10,0.02624623,0.004885423,0.2665122,2.732819,3407.781,6041.365,1.772785,29.17958,3.983801,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4967.7368,50.11189,89.64362,7.96E+10,3.13E+10,5.83E+10,3.75E+10,1.00E+11,0.03401101,0.00663697,0.2727262,2.703458,3400.148,6082.39,1.788868,44.40627,4.066877,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4967.8892,50.97996,90.51447,7.72E+10,3.04E+10,5.54E+10,3.51E+10,9.60E+10,0.04527888,0.005572779,0.267687,2.683452,3367.514,5979.56,1.775605,58.66973,4.353514,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.0416,51.94289,91.1404,7.57E+10,3.00E+10,5.24E+10,3.24E+10,9.25E+10,0.05654402,0.003806944,0.2594464,2.685626,3344.307,5868.315,1.754697,57.08567,4.748646,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.194,52.28557,92.12649,7.45E+10,2.95E+10,5.22E+10,3.26E+10,9.16E+10,0.06459103,0.003575544,0.2623776,2.694774,3308.618,5829.531,1.761977,39.26977,5.052088,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.3464,52.19298,93.10346,7.34E+10,2.89E+10,5.34E+10,3.41E+10,9.19E+10,0.06291699,0.00806757,0.2708071,2.695147,3273.838,5839.881,1.783848,21.73902,5.23061,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.4988,52.64795,95.66929,6.98E+10,2.72E+10,5.35E+10,3.54E+10,8.98E+10,0.0577701,0.0141929,0.2826277,2.679659,3186.785,5789.636,1.817041,14.23037,5.314161,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.6512,54.34542,97.91597,6.62E+10,2.59E+10,4.96E+10,3.24E+10,8.42E+10,0.05602595,0.01638018,0.2773772,2.673789,3113.094,5610.386,1.802043,11.64945,5.4208,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.8036,55.50837,99.59658,6.40E+10,2.51E+10,4.73E+10,3.06E+10,8.08E+10,0.06050722,0.01284589,0.2747036,2.67907,3060.521,5491.277,1.794248,11.67638,5.489728,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4968.956,56.68568,100.4506,6.26E+10,2.47E+10,4.47E+10,2.82E+10,7.76E+10,0.07164737,0.006981448,0.2663185,2.683391,3034.344,5377.679,1.772234,10.72043,5.516701,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4969.1084,58.11638,101.961,6.01E+10,2.39E+10,4.16E+10,2.57E+10,7.34E+10,0.08070539,0.002268547,0.2593953,2.668374,2989.608,5245.354,1.754485,11.94492,5.505672,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4969.2608,58.69862,102.813,5.84E+10,2.32E+10,4.03E+10,2.48E+10,7.12E+10,0.08134912,0.000690854,0.2582079,2.640418,2964.615,5192.64,1.75154,11.66723,5.534678,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4969.4132,58.58154,101.7756,5.88E+10,2.35E+10,3.96E+10,2.39E+10,7.09E+10,0.074794,0.000866312,0.2522076,2.617973,2994.989,5203.025,1.737313,13.97728,5.617455,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4969.5656,57.56585,100.5742,6.04E+10,2.40E+10,4.14E+10,2.53E+10,7.34E+10,0.06626297,0.00110962,0.2563647,2.617897,3030.662,5295.409,1.74723,17.92216,5.649294,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4969.718,55.4973,98.21936,6.42E+10,2.54E+10,4.57E+10,2.88E+10,7.95E+10,0.06366853,0.001154577,0.2655224,2.632274,3103.836,5494.256,1.770009,24.28416,5.489737,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4969.8704,52.50155,96.29177,6.85E+10,2.66E+10,5.42E+10,3.65E+10,8.96E+10,0.0558439,0.00071874,0.288195,2.65305,3165.539,5810.154,1.835168,28.271,5.177907,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.0228,51.15893,93.50732,7.31E+10,2.84E+10,5.70E+10,3.80E+10,9.49E+10,0.0454993,0.000904892,0.2861688,2.673205,3260.504,5958.03,1.827682,29.47033,4.902307,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.1752,50.50848,91.53331,7.68E+10,3.00E+10,5.85E+10,3.85E+10,9.84E+10,0.03581067,0.002315782,0.2811028,2.701872,3330.094,6034.88,1.812231,26.77917,4.769663,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.3276,50.1818,89.90678,8.00E+10,3.14E+10,5.89E+10,3.80E+10,1.01E+11,0.02797612,0.004881743,0.2736545,2.731292,3390.441,6073.928,1.791602,20.60855,4.665912,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.48,50.06715,88.84512,8.21E+10,3.24E+10,5.88E+10,3.72E+10,1.02E+11,0.02608981,0.008301922,0.2673071,2.751008,3430.743,6087.829,1.774515,16.00017,4.556059,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.6324,50.11787,88.13618,8.29E+10,3.29E+10,5.78E+10,3.59E+10,1.02E+11,0.02773325,0.00980195,0.2610294,2.747887,3458.328,6081.669,1.758586,14.12264,4.509132,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.7848,49.84769,88.04712,8.28E+10,3.27E+10,5.85E+10,3.67E+10,1.02E+11,0.0275089,0.01066099,0.2641124,2.731506,3461.786,6114.725,1.766358,15.0703,4.575837,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4970.9372,50.01918,88.7508,8.13E+10,3.21E+10,5.82E+10,3.68E+10,1.01E+11,0.02529853,0.01046987,0.2672505,2.718227,3434.416,6093.759,1.774329,17.12346,4.629311,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4971.0896,50.26746,89.37351,8.02E+10,3.16E+10,5.78E+10,3.67E+10,1.00E+11,0.02303023,0.007928319,0.2686382,2.718789,3410.428,6063.58,1.777957,19.46278,4.60635,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4971.242,50.23899,89.64704,7.99E+10,3.14E+10,5.81E+10,3.72E+10,1.00E+11,0.02235126,0.002868681,0.2710705,2.717599,3400.003,6067.008,1.784415,20.88174,4.635422,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,4971.3944,50.09508,89.76671,7.97E+10,3.13E+10,5.87E+10,3.79E+10,1.00E+11,0.02324508,0.000500331,0.2738541,2.713473,3395.469,6084.442,1.791932,21.29744,4.735311,,
