wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5406.3256,50.43525,89.31179,8.11E+10,3.20E+10,5.78E+10,3.64E+10,1.00E+11,0.204066,0.003578396,0.2657658,2.751191,3412.808,6043.66,1.770942,10.59582,9.377339,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5406.478,50.42741,89.20509,8.11E+10,3.20E+10,5.76E+10,3.62E+10,1.00E+11,0.1857622,0.004130574,0.2650881,2.74487,3416.892,6044.468,1.769051,9.673421,9.279107,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5406.6304,50.04564,87.9122,8.32E+10,3.30E+10,5.79E+10,3.59E+10,1.02E+11,0.1674583,0.007166279,0.2602836,2.746433,3467.431,6091.054,1.756644,10.46084,9.174321,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5406.7828,49.31005,84.87096,8.87E+10,3.57E+10,5.79E+10,3.41E+10,1.05E+11,0.1548403,0.01114777,0.2445161,2.75961,3593.28,6181.47,1.721006,11.2783,9.093743,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5406.9352,49.05681,85.34736,8.86E+10,3.54E+10,5.98E+10,3.62E+10,1.07E+11,0.1415062,0.01412504,0.2523703,2.770184,3573.023,6213.207,1.739785,10.99307,9.08014,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5407.0876,48.91629,86.44624,8.72E+10,3.45E+10,6.17E+10,3.87E+10,1.08E+11,0.1361613,0.01435871,0.2644735,2.772833,3525.982,6231.086,1.767219,11.47842,9.13383,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5407.24,49.45435,85.65214,8.72E+10,3.49E+10,5.82E+10,3.49E+10,1.05E+11,0.1736724,0.01162352,0.2496463,2.753987,3558.648,6163.997,1.732231,12.27401,9.242222,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5407.3924,50.17007,84.03948,8.75E+10,3.58E+10,5.27E+10,2.88E+10,1.00E+11,0.2411883,0.008733353,0.2225045,2.719646,3627.511,6075.45,1.675221,15.07251,9.319734,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5407.5448,50.56274,84.41436,8.56E+10,3.51E+10,5.09E+10,2.76E+10,9.77E+10,0.2995038,0.006222901,0.2199705,2.689181,3611.428,6028.228,1.669438,16.78024,9.269554,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5407.6972,50.48536,86.37579,8.21E+10,3.31E+10,5.28E+10,3.07E+10,9.69E+10,0.3329197,0.00338802,0.2402256,2.658959,3529.101,6037.485,1.710998,20.87215,9.041644,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5407.8496,49.87819,87.50107,8.11E+10,3.22E+10,5.62E+10,3.47E+10,9.91E+10,0.3418882,0.002161408,0.25916,2.65291,3483.441,6111.234,1.754447,26.68509,8.462994,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.002,50.38728,87.86192,8.06E+10,3.21E+10,5.49E+10,3.35E+10,9.77E+10,0.3176859,0.002263204,0.2547841,2.669898,3469.081,6050.357,1.744066,35.58134,7.485755,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.1544,51.97164,87.54695,8.04E+10,3.28E+10,4.93E+10,2.75E+10,9.30E+10,0.2554242,0.001889732,0.2273293,2.701993,3481.604,5866.284,1.685055,38.47434,6.206262,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.3068,53.88461,87.10909,7.92E+10,3.33E+10,4.27E+10,2.05E+10,8.71E+10,0.1829328,0.001013827,0.1893009,2.720366,3499.071,5658.612,1.617233,34.74036,5.034505,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.4592,54.98111,87.41963,7.72E+10,3.29E+10,3.93E+10,1.74E+10,8.33E+10,0.1248904,0.000472254,0.1727642,2.708879,3486.702,5543.805,1.589999,24.15908,4.379313,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.6116,53.72581,89.29288,7.59E+10,3.13E+10,4.48E+10,2.39E+10,8.65E+10,0.07395973,0.001216222,0.2136456,2.684695,3414.256,5676.143,1.663418,14.79356,4.273584,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.764,52.30524,91.6513,7.38E+10,2.94E+10,5.09E+10,3.14E+10,9.01E+10,0.05088461,0.005754747,0.2580174,2.65287,3326.083,5827.558,1.752432,9.267708,4.535513,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5408.9164,52.19623,91.74648,7.34E+10,2.91E+10,5.11E+10,3.17E+10,8.99E+10,0.05061103,0.009416284,0.2605564,2.636115,3322.384,5839.548,1.757773,8.472226,5.035082,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.0688,52.75164,89.9386,7.52E+10,3.04E+10,4.78E+10,2.75E+10,8.84E+10,0.05464256,0.009289687,0.2371895,2.646471,3389.435,5778.302,1.705166,10.12258,5.677312,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.2212,53.96657,89.51396,7.53E+10,3.10E+10,4.40E+10,2.33E+10,8.53E+10,0.06472493,0.007801743,0.2143911,2.672722,3405.125,5649.095,1.658925,12.21725,6.362204,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.3736,53.88334,91.57125,7.38E+10,2.99E+10,4.65E+10,2.65E+10,8.64E+10,0.08163565,0.006567741,0.2338177,2.697669,3329.412,5657.448,1.69999,13.85696,6.676054,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.526,52.96345,93.31824,7.31E+10,2.90E+10,5.13E+10,3.20E+10,8.99E+10,0.09823607,0.006303172,0.2622522,2.714945,3266.315,5755.125,1.762051,17.14777,6.349011,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.6784,52.67109,92.09881,7.51E+10,2.99E+10,5.15E+10,3.15E+10,9.13E+10,0.1044838,0.005364622,0.2566029,2.727081,3310.221,5786.857,1.748558,19.09327,5.542418,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.8308,52.41191,89.12969,7.88E+10,3.19E+10,4.97E+10,2.84E+10,9.22E+10,0.09569196,0.003307136,0.2353111,2.727335,3420.764,5815.569,1.70047,18.77757,4.740378,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5409.9832,52.11651,87.8715,8.03E+10,3.27E+10,4.94E+10,2.76E+10,9.30E+10,0.07564088,0.001615744,0.228662,2.717585,3468.705,5848.454,1.686067,15.63638,4.301601,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5410.1356,52.07362,88.74408,7.90E+10,3.19E+10,5.01E+10,2.88E+10,9.27E+10,0.05819156,0.001735455,0.2373244,2.704828,3434.814,5853.253,1.704196,14.02956,4.173832,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5410.288,53.27218,89.74744,7.64E+10,3.11E+10,4.69E+10,2.62E+10,8.84E+10,0.05785222,0.00358114,0.2277439,2.696784,3396.246,5723.599,1.685175,16.62863,4.064928,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5410.4404,54.52821,91.01128,7.36E+10,3.02E+10,4.38E+10,2.37E+10,8.41E+10,0.06600592,0.005528037,0.2199761,2.690412,3349.316,5589.984,1.669037,23.69979,3.882223,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5410.5928,55.57486,96.39551,6.71E+10,2.69E+10,4.47E+10,2.67E+10,8.06E+10,0.06919702,0.005671908,0.249081,2.67695,3167.497,5485.239,1.733912,34.93329,3.700947,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5410.7452,57.52237,101.9956,6.02E+10,2.38E+10,4.31E+10,2.72E+10,7.48E+10,0.06366642,0.003514314,0.2668137,2.658698,2989.374,5301.149,1.77325,52.87099,3.665837,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5410.8976,60.53771,103.4362,5.67E+10,2.29E+10,3.65E+10,2.12E+10,6.70E+10,0.04956443,0.000946379,0.238404,2.636773,2946.751,5038.961,1.710076,68.89776,3.842614,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.05,62.70291,104.4252,5.44E+10,2.23E+10,3.22E+10,1.73E+10,6.19E+10,0.04059585,2.64E-06,0.2180742,2.620093,2919.081,4861.493,1.665413,75.3443,4.129158,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.2024,61.13206,105.1888,5.46E+10,2.19E+10,3.58E+10,2.12E+10,6.51E+10,0.04654509,5.69E-06,0.2440143,2.611557,2897.649,4990.205,1.722132,64.2308,4.379174,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.3548,58.29532,104.1242,5.68E+10,2.23E+10,4.15E+10,2.66E+10,7.13E+10,0.0641422,0.000960389,0.2716763,2.605691,2927.481,5230.463,1.786516,47.44167,4.508097,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.5072,57.27254,103.2853,5.79E+10,2.26E+10,4.34E+10,2.83E+10,7.36E+10,0.08626857,0.00349113,0.2780001,2.598954,2951.05,5321.927,1.803401,35.27504,4.501689,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.6596,57.57965,100.9844,5.92E+10,2.36E+10,4.10E+10,2.53E+10,7.24E+10,0.1034384,0.006416669,0.2582065,2.583115,3019.37,5293.685,1.754047,32.32652,4.53512,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.812,58.03461,100.0582,5.94E+10,2.38E+10,3.91E+10,2.32E+10,7.09E+10,0.1091681,0.008108697,0.2464948,2.568679,3046.342,5252.081,1.724096,35.37233,4.587032,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5411.9644,58.16359,101.8987,5.77E+10,2.29E+10,3.98E+10,2.45E+10,7.03E+10,0.1086254,0.009207729,0.2581452,2.561634,2991.572,5240.392,1.751936,39.95457,4.704439,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5412.1168,58.03265,101.9946,5.77E+10,2.29E+10,4.01E+10,2.49E+10,7.06E+10,0.1077839,0.009887345,0.2605851,2.560996,2988.552,5252.24,1.757523,44.6188,4.803313,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5412.2692,57.03807,100.5072,5.95E+10,2.36E+10,4.18E+10,2.61E+10,7.33E+10,0.1074436,0.009518321,0.2624637,2.56381,3032.78,5344.797,1.762261,47.08183,4.879169,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5412.4216,56.55318,99.9771,6.04E+10,2.39E+10,4.28E+10,2.69E+10,7.46E+10,0.1065002,0.008535363,0.2647326,2.569506,3048.7,5389.662,1.767852,44.95055,4.919462,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5412.574,56.35905,99.88132,6.08E+10,2.40E+10,4.34E+10,2.74E+10,7.54E+10,0.1033021,0.006528234,0.2664337,2.579056,3051.628,5408.32,1.772265,41.25111,4.93971,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5412.7264,56.16135,99.21323,6.18E+10,2.44E+10,4.37E+10,2.74E+10,7.62E+10,0.09995268,0.003374521,0.2641914,2.588696,3072.239,5427.223,1.766582,35.57645,4.960512,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5412.8788,56.66393,99.41039,6.15E+10,2.44E+10,4.26E+10,2.63E+10,7.51E+10,0.0985172,0.000805445,0.2593721,2.595713,3066.16,5379.355,1.75441,29.4351,4.967628,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.0312,56.99277,99.9581,6.09E+10,2.42E+10,4.21E+10,2.60E+10,7.44E+10,0.09796747,8.66E-05,0.2591583,2.600651,3049.28,5348.047,1.753874,22.52569,4.944857,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.1836,57.67781,100.2876,6.04E+10,2.41E+10,4.07E+10,2.47E+10,7.29E+10,0.09530196,0.000455704,0.2528145,2.608652,3039.272,5285.095,1.738904,17.28307,4.873906,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.336,57.80469,100.558,6.03E+10,2.41E+10,4.08E+10,2.47E+10,7.29E+10,0.08768792,0.002470276,0.2531917,2.620523,3031.089,5273.098,1.73968,15.27359,4.780406,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.4884,58.2787,99.71661,6.10E+10,2.46E+10,3.92E+10,2.28E+10,7.20E+10,0.07999302,0.003845935,0.2400647,2.632905,3056.856,5230.69,1.71139,14.88957,4.661485,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.6408,58.61337,96.92622,6.32E+10,2.61E+10,3.65E+10,1.91E+10,7.13E+10,0.07588101,0.003023437,0.2111151,2.636808,3145.777,5200.24,1.653571,14.60397,4.569662,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.7932,57.56745,94.78939,6.58E+10,2.72E+10,3.76E+10,1.94E+10,7.39E+10,0.07353726,0.001686527,0.2077463,2.63463,3215.635,5295.591,1.646758,12.89702,4.435902,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5413.9456,55.7405,94.35657,6.77E+10,2.75E+10,4.22E+10,2.39E+10,7.88E+10,0.06960736,0.002126393,0.231547,2.633484,3230.3,5470.022,1.693345,11.0182,4.279292,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5414.098,53.16648,94.77303,6.90E+10,2.72E+10,5.03E+10,3.22E+10,8.65E+10,0.07161871,0.004463133,0.2693433,2.626177,3216.154,5737.277,1.784111,10.6271,4.088691,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5414.2504,53.74928,95.03416,6.75E+10,2.67E+10,4.81E+10,3.03E+10,8.38E+10,0.09124392,0.006578904,0.2639495,2.596446,3207.269,5675.706,1.769664,11.38037,3.901838,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5414.4028,55.94496,94.99107,6.45E+10,2.61E+10,4.06E+10,2.31E+10,7.54E+10,0.1231519,0.009441867,0.2342532,2.539029,3208.722,5449.125,1.698223,12.40323,3.710593,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5414.5552,59.20024,97.47445,5.87E+10,2.43E+10,3.37E+10,1.75E+10,6.61E+10,0.1519474,0.01370622,0.2076978,2.480257,3128.475,5156.211,1.647557,13.04288,3.544187,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5414.7076,62.91855,101.1706,5.29E+10,2.23E+10,2.80E+10,1.31E+10,5.77E+10,0.1623205,0.01510993,0.1846507,2.455024,3013.502,4847.264,1.608299,14.07559,3.463142,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5414.86,63.50727,103.949,5.12E+10,2.13E+10,2.87E+10,1.45E+10,5.71E+10,0.1470731,0.01331662,0.2012304,2.477596,2932.603,4799.935,1.637156,15.02761,3.466078,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.0124,61.45657,104.2919,5.33E+10,2.16E+10,3.35E+10,1.91E+10,6.22E+10,0.1234745,0.009824485,0.2337809,2.525574,2922.669,4961.826,1.697555,15.01384,3.615815,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.1648,59.24304,101.4904,5.74E+10,2.31E+10,3.70E+10,2.16E+10,6.78E+10,0.1063347,0.007208868,0.2414971,2.558266,3004.383,5146.21,1.713023,15.04624,3.884694,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.3172,58.23238,97.08572,6.17E+10,2.54E+10,3.66E+10,1.96E+10,7.04E+10,0.09539258,0.007398339,0.2179737,2.568393,3141.299,5234.248,1.667107,15.18021,4.062415,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.4696,57.36647,93.89764,6.51E+10,2.71E+10,3.65E+10,1.84E+10,7.26E+10,0.08528295,0.007424643,0.2022245,2.569888,3246.469,5313.817,1.636801,13.97756,4.052054,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.622,56.5139,92.17045,6.75E+10,2.81E+10,3.73E+10,1.86E+10,7.49E+10,0.07270132,0.006959251,0.1987477,2.573307,3307.124,5393.494,1.63091,13.03942,3.918725,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.7744,55.24789,92.12521,6.91E+10,2.83E+10,4.11E+10,2.22E+10,7.89E+10,0.06182749,0.005655363,0.2184236,2.58971,3308.638,5518.346,1.668052,12.24217,3.797231,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5415.9268,53.59624,91.88165,7.19E+10,2.89E+10,4.65E+10,2.72E+10,8.51E+10,0.05562951,0.003255524,0.2420865,2.627814,3317.44,5688.131,1.714528,12.58976,3.748197,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.0792,53.05792,91.05936,7.43E+10,2.99E+10,4.82E+10,2.83E+10,8.80E+10,0.05338057,0.001146666,0.2429445,2.667812,3347.304,5744.69,1.716242,13.55991,3.692602,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.2316,52.57058,89.47906,7.69E+10,3.11E+10,4.86E+10,2.79E+10,9.01E+10,0.05355794,0.000170153,0.236382,2.67981,3406.948,5798.435,1.70202,15.32211,3.821692,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.384,52.41201,87.76501,7.85E+10,3.21E+10,4.72E+10,2.58E+10,9.00E+10,0.05530633,1.51E-05,0.2225879,2.661678,3473.087,5815.573,1.674606,19.38919,4.058957,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.5364,52.63028,87.81981,7.78E+10,3.19E+10,4.63E+10,2.50E+10,8.88E+10,0.05734697,1.52E-05,0.2197044,2.646644,3470.863,5791.344,1.668614,22.50009,4.395136,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.6888,52.75232,89.30594,7.59E+10,3.08E+10,4.72E+10,2.67E+10,8.83E+10,0.05686809,9.58E-06,0.2318865,2.645692,3413.338,5777.962,1.692904,23.31871,4.689725,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.8412,53.03682,91.20566,7.38E+10,2.97E+10,4.82E+10,2.84E+10,8.77E+10,0.05264017,3.66E-05,0.2444179,2.656319,3342.274,5747.015,1.719625,21.18594,4.97234,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5416.9936,52.60836,92.58074,7.32E+10,2.90E+10,5.12E+10,3.18E+10,8.99E+10,0.04711691,0.000150172,0.2612871,2.676134,3292.346,5794.272,1.760051,18.59693,5.160842,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5417.146,52.13443,93.08253,7.35E+10,2.89E+10,5.36E+10,3.44E+10,9.22E+10,0.04649091,0.000234639,0.2714531,2.697474,3274.516,5846.428,1.785435,17.45308,5.211225,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5417.2984,52.11131,92.11144,7.47E+10,2.95E+10,5.29E+10,3.32E+10,9.23E+10,0.05309375,0.001278811,0.2644734,2.697019,3309.346,5849.018,1.767594,18.29982,5.089498,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5417.4508,52.52994,91.14343,7.48E+10,2.99E+10,5.01E+10,3.02E+10,8.99E+10,0.06199728,0.003188406,0.2512092,2.671018,3344.192,5802.67,1.735177,19.08926,5.014018,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5417.6032,53.48053,91.17024,7.32E+10,2.96E+10,4.65E+10,2.68E+10,8.60E+10,0.06711425,0.005416577,0.2376027,2.645674,3343.206,5699.899,1.704896,19.90399,4.963968,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5417.7556,53.50289,91.84779,7.24E+10,2.91E+10,4.70E+10,2.76E+10,8.59E+10,0.06442732,0.00913872,0.2429578,2.645654,3318.622,5697.201,1.716848,19.58323,4.929884,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5417.908,52.60149,92.87167,7.27E+10,2.88E+10,5.13E+10,3.22E+10,8.97E+10,0.05788763,0.01218965,0.2635557,2.670637,3282.057,5795.011,1.765816,19.49354,4.881583,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.0604,51.51896,93.09952,7.41E+10,2.90E+10,5.60E+10,3.67E+10,9.46E+10,0.05325694,0.01465085,0.2792466,2.702291,3273.931,5917,1.807273,18.53546,4.854783,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.2128,51.01353,92.75866,7.52E+10,2.93E+10,5.78E+10,3.83E+10,9.69E+10,0.05247241,0.01661251,0.2831967,2.713993,3285.955,5974.886,1.818314,17.32971,4.817324,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.3652,51.23943,91.75423,7.60E+10,2.99E+10,5.59E+10,3.60E+10,9.57E+10,0.05552674,0.01619143,0.2732051,2.705463,3322.141,5948.637,1.790782,15.83578,4.703951,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.5176,51.64252,91.03665,7.60E+10,3.01E+10,5.34E+10,3.33E+10,9.35E+10,0.06068368,0.01305396,0.2627347,2.682932,3348.104,5902.198,1.762854,14.51964,4.597298,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.67,52.51251,92.12196,7.35E+10,2.92E+10,5.09E+10,3.14E+10,8.98E+10,0.06784246,0.00866224,0.2593342,2.662884,3309.033,5805.103,1.754304,14.82579,4.513523,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.8224,53.67021,93.83063,7.02E+10,2.79E+10,4.81E+10,2.95E+10,8.53E+10,0.08208954,0.004659218,0.256873,2.645041,3248.615,5679.747,1.748327,15.44345,4.433899,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5418.9748,55.33253,94.84979,6.72E+10,2.71E+10,4.35E+10,2.55E+10,7.96E+10,0.1018082,0.001843416,0.2418245,2.620962,3213.543,5510.43,1.714662,16.73037,4.317192,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5419.1272,57.50819,96.50512,6.34E+10,2.59E+10,3.84E+10,2.12E+10,7.29E+10,0.1209881,0.000417627,0.2246835,2.593354,3158.864,5302.137,1.678346,15.83881,4.194179,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5419.2796,59.40778,98.729,5.94E+10,2.44E+10,3.49E+10,1.86E+10,6.74E+10,0.1379426,2.71E-05,0.2162252,2.559313,3087.582,5131.602,1.661958,15.95535,4.180212,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5419.432,60.46078,100.7872,5.63E+10,2.31E+10,3.34E+10,1.80E+10,6.42E+10,0.1384224,7.43E-06,0.2188415,2.524242,3024.493,5041.416,1.666944,15.74036,4.284297,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5419.5844,61.18913,102.5684,5.41E+10,2.21E+10,3.26E+10,1.79E+10,6.21E+10,0.1321319,1.21E-05,0.2237197,2.502794,2971.852,4981.488,1.676239,16.7252,4.38248,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5419.7368,61.92873,104.4343,5.24E+10,2.13E+10,3.22E+10,1.80E+10,6.06E+10,0.1274581,1.06E-05,0.2287654,2.502493,2918.859,4921.937,1.686324,15.8936,4.34576,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5419.8892,62.49496,106.2809,5.10E+10,2.06E+10,3.22E+10,1.84E+10,5.97E+10,0.1194609,0.000115701,0.2357024,2.507992,2868.05,4877.262,1.700605,14.97304,4.24077,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.0416,62.98016,106.2667,5.06E+10,2.06E+10,3.12E+10,1.74E+10,5.86E+10,0.1142823,0.00064113,0.2291171,2.503816,2868.356,4839.693,1.687368,14.49164,4.119283,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.194,62.78214,104.4919,5.16E+10,2.12E+10,3.05E+10,1.63E+10,5.87E+10,0.1191072,0.00300797,0.2174549,2.491153,2917.277,4855.036,1.664314,14.91358,4.044165,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.3464,62.45373,104.2361,5.18E+10,2.12E+10,3.08E+10,1.67E+10,5.91E+10,0.1309064,0.004879234,0.2199066,2.482641,2924.218,4880.414,1.669017,15.18933,4.017447,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.4988,62.28022,104.8226,5.14E+10,2.10E+10,3.14E+10,1.75E+10,5.94E+10,0.1418424,0.00482876,0.2271721,2.478904,2907.772,4894.033,1.683092,14.90754,4.166751,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.6512,61.88353,105.8637,5.09E+10,2.05E+10,3.27E+10,1.90E+10,6.00E+10,0.1477045,0.004460254,0.2402134,2.473488,2879.352,4925.458,1.710773,15.31854,4.435122,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.8036,62.65896,108.5032,4.88E+10,1.95E+10,3.25E+10,1.95E+10,5.85E+10,0.1494665,0.005167986,0.2498015,2.470929,2809.787,4865.314,1.731606,16.45843,4.681146,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5420.956,63.0915,109.7635,4.79E+10,1.91E+10,3.24E+10,1.96E+10,5.78E+10,0.1449161,0.006613881,0.2532921,2.478441,2776.883,4831.154,1.73977,17.222,4.833487,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5421.1084,61.94112,110.594,4.81E+10,1.89E+10,3.51E+10,2.25E+10,6.04E+10,0.1343345,0.007771173,0.2709796,2.492774,2756.174,4921.624,1.785937,17.44955,4.940186,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5421.2608,60.54105,111.3647,4.86E+10,1.88E+10,3.86E+10,2.61E+10,6.37E+10,0.1224536,0.00854999,0.2901492,2.512021,2736.954,5035.111,1.839688,18.03309,4.959001,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5421.4132,59.30175,108.7313,5.12E+10,1.99E+10,4.03E+10,2.70E+10,6.68E+10,0.1126761,0.008845482,0.2880661,2.526938,2804.498,5140.367,1.83332,17.63209,4.944054,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5421.5656,58.65101,106.0347,5.37E+10,2.10E+10,4.06E+10,2.66E+10,6.86E+10,0.1064439,0.007839534,0.2795586,2.539337,2874.628,5196.859,1.807879,18.04356,4.85619,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5421.718,58.25645,105.2973,5.46E+10,2.13E+10,4.13E+10,2.71E+10,6.97E+10,0.1035863,0.005186055,0.2794385,2.547819,2894.669,5232.145,1.807502,17.93119,4.826997,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5421.8704,57.74036,104.3407,5.57E+10,2.18E+10,4.20E+10,2.75E+10,7.10E+10,0.1016901,0.002310666,0.2792832,2.548834,2921.326,5278.903,1.80705,18.91405,4.836331,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5422.0228,57.62455,103.3651,5.63E+10,2.21E+10,4.16E+10,2.69E+10,7.11E+10,0.1007729,0.000704917,0.2745018,2.541028,2948.801,5289.424,1.793781,19.17215,4.89113,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5422.1752,58.00577,102.8394,5.61E+10,2.22E+10,4.01E+10,2.53E+10,6.97E+10,0.1029415,0.000979054,0.2666564,2.522869,2963.856,5254.759,1.77297,19.53714,4.952574,,
